ticker,name,updated,actual_period,est_period,q_period,q_est_period,per,pbr,eps,bps,roe,op_margin,net_margin,dividend_yield,payout_ratio,debt_ratio,revenue,operating_profit,net_profit,per_est,pbr_est,eps_est,bps_est,roe_est,op_margin_est,net_margin_est,dividend_yield_est,payout_ratio_est,debt_ratio_est,revenue_est,operating_profit_est,net_profit_est,per_q,pbr_q,eps_q,bps_q,roe_q,op_margin_q,net_margin_q,dividend_yield_q,payout_ratio_q,debt_ratio_q,revenue_q,operating_profit_q,net_profit_q,per_q_est,pbr_q_est,eps_q_est,bps_q_est,roe_q_est,op_margin_q_est,net_margin_q_est,dividend_yield_q_est,payout_ratio_q_est,debt_ratio_q_est,revenue_q_est,operating_profit_q_est,net_profit_q_est
178320,서진시스템,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-14.05,1.93,-1800.0,13127.0,-12.63,0.11,-9.61,,,212.62,10663.0,11.0,-1024.0,24.63,3.76,2184.0,14311.0,16.43,11.36,7.49,,,,17876.0,2032.0,1338.0,-14.05,1.93,463.0,13127.0,-12.63,7.56,8.24,,,212.62,3110.0,235.0,256.0,,,,,,3.02,6.25,,,,2786.0,84.0,174.0
229640,LS에코에너지,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,25.15,5.01,1374.0,6898.0,21.43,6.96,5.05,0.72,18.2,117.63,9601.0,668.0,485.0,38.14,7.56,1660.0,8368.0,21.84,6.85,5.01,,,,11498.0,788.0,577.0,25.15,5.01,164.0,6898.0,21.43,5.26,2.54,0.72,152.8,117.63,2487.0,131.0,63.0,113.89,,393.0,,,6.74,4.78,,,,2532.0,171.0,121.0
017510,세명전기,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,10.5,1.49,837.0,5911.0,15.13,45.82,39.48,2.5,26.28,18.48,323.0,148.0,128.0,,,,,,,,,,,,,,10.5,1.49,200.0,5911.0,15.13,38.85,31.23,2.5,109.88,18.48,98.0,38.0,31.0,,,,,,,,,,,,,
024840,KBI메탈,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-1376.76,0.5,-1.0,3484.0,-0.04,3.21,0.18,,,175.63,7586.0,243.0,14.0,,,,,,,,,,,,,,-1376.76,0.5,128.0,3484.0,-0.04,10.24,2.82,,,175.63,1763.0,181.0,50.0,,,,,,,,,,,,,
267260,HD현대일렉트릭,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,38.08,13.73,20324.0,56366.0,41.5,24.4,17.94,0.92,34.88,134.63,40795.0,9953.0,7318.0,46.14,16.36,27050.0,76261.0,40.85,26.54,20.6,,,,47262.0,12544.0,9735.0,38.08,13.73,6797.0,56366.0,41.5,27.59,21.09,0.67,76.39,134.63,11632.0,3209.0,2454.0,221.12,,5644.0,,,24.43,19.03,,,,11082.0,2708.0,2108.0
475430,키스트론,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,8.88,0.45,544.0,10628.0,5.16,10.67,12.71,1.03,10.13,13.04,693.0,74.0,88.0,,,,,,,,,,,,,,8.88,0.45,170.0,10628.0,5.16,8.67,18.39,1.03,29.45,13.04,165.0,14.0,30.0,,,,,,,,,,,,,
125020,티씨머티리얼즈,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,83.37,1.83,49.0,2222.0,2.48,2.27,0.56,,0.07,55.47,2991.0,68.0,17.0,,,,,,,,,,,,,,83.37,1.83,41.0,2222.0,2.48,1.41,1.86,,,55.47,762.0,11.0,14.0,,,,,,,,,,,,,
147830,제룡산업,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,10.72,1.37,574.0,4503.0,13.94,27.88,30.29,4.87,50.01,11.38,379.0,106.0,115.0,,,,,,,,,,,,,,10.72,1.37,185.0,4503.0,13.94,28.05,30.58,4.87,155.0,11.38,121.0,34.0,37.0,,,,,,,,,,,,,
062040,산일전기,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,26.6,6.75,4891.0,19269.0,29.21,35.59,29.67,0.96,25.5,16.48,5019.0,1786.0,1489.0,33.19,9.04,6688.0,24558.0,30.64,37.19,30.49,,,,6713.0,2497.0,2047.0,14.84,6.75,1412.0,19269.0,33.33,36.84,30.24,0.96,88.37,16.48,1421.0,524.0,430.0,147.15,,1509.0,,,37.16,30.01,,,,1471.0,547.0,441.0
388050,지투파워,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,26.88,3.54,297.0,2252.0,14.09,11.38,7.18,1.25,33.68,113.31,774.0,88.0,56.0,28.4,5.44,513.0,2678.0,20.82,11.18,9.67,,,,993.0,111.0,96.0,26.88,3.54,177.0,2252.0,14.09,16.78,8.8,1.25,56.65,113.31,375.0,63.0,33.0,,,,,,,,,,,,,
119850,지엔씨에너지,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,12.73,2.26,2428.0,13658.0,21.15,18.8,15.24,0.49,6.07,67.41,2626.0,494.0,400.0,,,,,,,,,,,,,,12.73,2.26,324.0,13658.0,21.15,14.26,8.21,0.49,45.56,67.41,660.0,94.0,54.0,,,,,,,,,,,,,
199820,제일일렉트릭,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,32.48,1.37,298.0,7066.0,4.28,6.0,3.42,1.03,33.56,42.91,1960.0,118.0,67.0,,,,,,,,,,,,,,32.48,1.37,-85.0,7066.0,4.28,-0.56,-4.12,1.03,-118.27,42.91,445.0,-2.0,-18.0,,,,,,,,,,,,,
017040,광명전기,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-0.78,8.58,-1573.0,144.0,-173.6,-10.4,-71.09,0.42,4.15,2050.67,959.0,-100.0,-682.0,,,,,,,,,,,,,,-0.78,8.58,-1008.0,144.0,-173.6,-29.05,-197.59,,,2050.67,221.0,-64.0,-437.0,,,,,,,,,,,,,
007610,선도전기,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,10.21,1.42,294.0,2105.0,16.0,3.27,13.83,,,101.45,382.0,12.0,53.0,,,,,,,,,,,,,,10.21,1.42,131.0,2105.0,16.0,12.3,12.52,,,101.45,189.0,23.0,24.0,,,,,,,,,,,,,
001440,대한전선,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,50.7,2.66,452.0,8622.0,5.48,3.54,2.47,,,114.0,36360.0,1286.0,899.0,78.57,4.72,545.0,9086.0,6.24,4.22,2.73,,,,40186.0,1696.0,1097.0,50.7,2.66,219.0,8622.0,5.48,4.3,4.21,,,114.0,10092.0,434.0,425.0,247.73,,173.0,,,3.95,3.39,,,,9879.0,390.0,335.0
010955,S-Oil우,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,54.69,1.09,1518.0,76339.0,2.01,0.69,0.52,0.74,-7.59,198.82,342470.0,2356.0,1770.0,11.04,1.39,10817.0,85821.0,13.36,5.08,3.42,,,,369119.0,18743.0,12613.0,54.69,1.09,1930.0,76339.0,2.01,4.23,2.56,0.74,-0.07,198.82,87926.0,3719.0,2251.0,25.87,,4615.0,,,8.16,4.6,,,,91954.0,7508.0,4228.0
078935,GS우,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,6.68,0.36,8434.0,155303.0,5.55,11.66,4.12,6.34,35.57,86.04,251841.0,29361.0,10381.0,9.82,0.48,7709.0,158415.0,4.92,11.22,4.02,,,,257110.0,28837.0,10327.0,6.68,0.36,2557.0,155303.0,5.55,11.96,3.86,6.34,117.31,86.04,64873.0,7762.0,2505.0,43.71,,1732.0,,,12.17,5.21,,,,63917.0,7780.0,3330.0
014530,극동유화,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,99.85,0.55,33.0,5888.0,0.55,1.51,0.13,6.15,614.48,116.19,10217.0,154.0,13.0,,,,,,,,,,,,,,99.85,0.55,-37.0,5888.0,0.55,0.97,-0.38,6.15,-544.48,116.19,2735.0,27.0,-10.0,,,,,,,,,,,,,
012700,리드코프,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,7.39,0.22,505.0,16721.0,3.15,2.82,3.03,4.02,28.76,139.62,3877.0,109.0,117.0,,,,,,,,,,,,,,7.39,0.22,160.0,16721.0,3.15,4.14,2.65,4.02,90.47,139.62,1099.0,46.0,29.0,,,,,,,,,,,,,
024060,흥구석유,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,1123.7,2.2,11.0,5394.0,0.2,-0.92,0.15,0.17,183.69,17.3,1079.0,-10.0,2.0,,,,,,,,,,,,,,1123.7,2.2,24.0,5394.0,0.2,0.6,1.34,0.17,80.57,17.3,269.0,2.0,4.0,,,,,,,,,,,,,
000440,중앙에너비스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-87.48,1.34,-179.0,11730.0,-2.09,-3.52,-2.25,2.25,-140.32,5.74,496.0,-17.0,-11.0,,,,,,,,,,,,,,-87.48,1.34,18.0,11730.0,-2.09,-2.62,0.96,2.25,1391.8,5.74,118.0,-3.0,1.0,,,,,,,,,,,,,
128820,대성산업,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-5.33,0.43,-1346.0,16698.0,-9.93,0.69,-3.94,1.67,-7.38,169.05,15659.0,108.0,-617.0,,,,,,,,,,,,,,-5.33,0.43,-1054.0,16698.0,-9.93,-1.52,-11.57,1.67,-9.43,169.05,4268.0,-65.0,-494.0,,,,,,,,,,,,,
126880,제이엔케이글로벌,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,30.43,0.56,126.0,6844.0,1.57,2.14,1.98,1.31,39.66,58.23,1473.0,32.0,29.0,,,,,,,,,,,,,,30.43,0.56,64.0,6844.0,1.57,6.4,2.87,1.31,77.67,58.23,520.0,33.0,15.0,,,,,,,,,,,,,
006125,SK디스커버리우,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,8.83,0.36,6549.0,158509.0,4.49,3.55,1.42,5.28,28.41,137.91,101640.0,3614.0,1446.0,,,,,,,,,,,,,,8.83,0.36,2704.0,158509.0,4.49,-0.21,-0.46,3.99,51.88,137.91,26588.0,-55.0,-122.0,,,,,,,,,,,,,
096775,SK이노베이션우,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-4.81,0.78,-21056.0,129847.0,-14.42,0.56,-6.77,2.79,-13.17,190.2,802961.0,4487.0,-54364.0,78.31,0.92,1697.0,144733.0,1.25,2.87,0.49,,,,819949.0,23563.0,4022.0,-4.81,0.78,-13146.0,129847.0,-14.42,1.75,-21.67,2.79,-29.82,190.2,193097.0,3374.0,-41844.0,38.18,,3481.0,,,4.8,2.39,,,,212450.0,10199.0,5070.0
006120,SK디스커버리,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,8.83,0.36,6549.0,158509.0,4.49,3.55,1.42,3.46,28.41,137.91,101640.0,3614.0,1446.0,,,,,,,,,,,,,,8.83,0.36,2704.0,158509.0,4.49,-0.21,-0.46,2.6,51.88,137.91,26588.0,-55.0,-122.0,,,,,,,,,,,,,
065420,에스아이리소스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-9.33,1.87,-27.0,135.0,-21.65,-13.89,-9.39,,,64.21,209.0,-29.0,-20.0,,,,,,,,,,,,,,-9.33,1.87,-8.0,135.0,-21.65,-19.74,-14.48,,,64.21,42.0,-8.0,-6.0,,,,,,,,,,,,,
019210,와이지-원,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,7.8,0.46,680.0,11486.0,6.14,10.41,3.96,3.58,27.95,170.78,6394.0,665.0,253.0,,,,,,,,,,,,,,7.8,0.46,214.0,11486.0,6.14,10.84,4.39,3.58,88.65,170.78,1782.0,193.0,78.0,,,,,,,,,,,,,
159010,아스플로,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-6.39,1.33,-745.0,3589.0,-19.67,-10.33,-14.63,,,155.39,679.0,-70.0,-99.0,,,,,,,,,,,,,,-6.39,1.33,-183.0,3589.0,-19.67,-19.72,-17.93,,,155.39,136.0,-27.0,-24.0,,,,,,,,,,,,,
060310,3S,2026-04-26 17:50,2025.03,2026.03,2025.12,2026.03,-11.29,2.36,-195.0,933.0,-20.55,-20.09,-34.48,,,51.01,290.0,-58.0,-100.0,,,,,,,,,,,,,,-7.04,1.78,-23.0,873.0,-22.42,-19.48,-22.69,,,30.75,54.0,-11.0,-12.0,,,,,,,,,,,,,
011700,한신기계,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-220.93,1.13,-14.0,2703.0,-0.51,-2.8,-0.85,0.65,-144.19,37.24,527.0,-15.0,-4.0,,,,,,,,,,,,,,-220.93,1.13,-85.0,2703.0,-0.51,-11.32,-16.69,0.65,-23.49,37.24,165.0,-19.0,-28.0,,,,,,,,,,,,,
105840,우진,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,39.66,1.73,430.0,9841.0,4.48,9.43,7.35,1.76,69.0,23.23,1504.0,142.0,110.0,50.71,2.89,567.0,9932.0,5.73,11.12,9.11,,,,1565.0,174.0,142.0,39.66,1.73,-44.0,9841.0,4.48,2.94,-0.36,1.17,-456.55,23.23,407.0,12.0,-1.0,829.55,,35.0,,,3.1,,,,,323.0,10.0,
019990,에너토크,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-16.6,1.78,-424.0,3958.0,-10.4,-17.44,-17.56,1.42,-23.16,20.81,235.0,-41.0,-41.0,,,,,,,,,,,,,,-16.6,1.78,-139.0,3958.0,-10.4,-15.26,-16.19,1.42,-70.61,20.81,84.0,-13.0,-14.0,,,,,,,,,,,,,
024880,케이피에프,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,5.54,0.39,940.0,13491.0,7.74,4.76,2.56,3.7,20.08,103.53,7439.0,354.0,190.0,,,,,,,,,,,,,,5.54,0.39,-25.0,13491.0,7.74,1.19,-0.86,3.7,-777.94,103.53,1751.0,21.0,-15.0,,,,,,,,,,,,,
086670,비엠티,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,5.75,0.77,2027.0,15049.0,13.96,10.42,12.88,5.15,31.33,75.75,1470.0,153.0,189.0,,,,,,,,,,,,,,5.75,0.77,175.0,15049.0,13.96,9.83,5.09,5.15,343.27,75.75,337.0,33.0,17.0,,,,,,,,,,,,,
090710,휴림로봇,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-50.36,6.98,-148.0,1068.0,-13.42,-10.29,-17.87,,,36.13,1683.0,-173.0,-301.0,,,,,,,,,,,,,,-50.36,6.98,-114.0,1068.0,-13.42,-64.53,-102.31,,,36.13,246.0,-159.0,-252.0,,,,,,,,,,,,,
014620,성광벤드,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,20.28,1.24,1270.0,20691.0,6.45,17.08,14.02,0.78,15.43,7.42,2457.0,420.0,344.0,26.91,2.17,1767.0,21927.0,8.29,20.15,16.46,,,,2761.0,556.0,454.0,20.28,1.24,302.0,20691.0,6.45,14.69,13.51,0.78,66.28,7.42,593.0,87.0,80.0,120.65,,394.0,,,18.12,16.89,,,,651.0,118.0,110.0
013030,하이록코리아,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,7.43,0.8,4141.0,38609.0,11.35,27.46,23.66,4.39,31.59,8.48,2146.0,589.0,508.0,10.93,1.11,4209.0,41553.0,10.5,26.41,24.33,,,,2253.0,595.0,548.0,7.43,0.8,1204.0,38609.0,11.35,27.17,25.04,4.39,112.11,8.48,574.0,156.0,144.0,65.22,,705.0,,,24.42,24.22,,,,496.0,121.0,120.0
117730,티로보틱스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-9.08,8.79,-2230.0,2304.0,-103.92,-27.18,-98.34,,,83.03,438.0,-119.0,-431.0,,,,,,,,,,,,,,-9.08,8.79,-1339.0,2304.0,-103.92,-156.69,-399.05,,,83.03,71.0,-110.0,-281.0,,,,,,,,,,,,,
008470,부스타,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,21.76,0.41,186.0,9906.0,1.97,1.5,1.29,1.98,41.44,25.35,1208.0,18.0,16.0,,,,,,,,,,,,,,21.76,0.41,6.0,9906.0,1.97,-1.59,0.19,1.98,1216.77,25.35,285.0,-5.0,1.0,,,,,,,,,,,,,
480370,씨케이솔루션,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-2.27,1.29,-1254.0,2211.0,-49.18,-12.58,-13.79,,,193.01,2910.0,-366.0,-401.0,,,,,,,,,,,,,,-2.27,1.29,-464.0,2211.0,-49.18,-11.77,-17.58,,,193.01,866.0,-102.0,-152.0,,,,,,,,,,,,,
050860,아세아텍,2026-04-26 17:50,2025.06,2026.06,2025.12,2026.03,18.93,0.34,123.0,6756.0,2.12,3.52,2.44,2.15,34.64,51.52,1133.0,40.0,28.0,,,,,,,,,,,,,,9.17,0.27,16.0,6897.0,3.69,4.95,1.24,2.15,134.79,56.37,289.0,14.0,4.0,,,,,,,,,,,,,
036890,진성티이씨,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,9.24,0.91,1461.0,14795.0,11.66,10.34,7.04,2.44,20.33,72.81,4638.0,479.0,326.0,10.26,1.11,1729.0,15988.0,12.27,10.48,7.34,,,,5189.0,544.0,381.0,9.24,0.91,397.0,14795.0,11.66,9.5,7.16,2.44,75.89,72.81,1222.0,116.0,87.0,,,,,,,,,,,,,
100660,서암기계공업,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,47.5,0.85,95.0,5313.0,1.8,0.1,2.59,0.22,10.58,21.76,465.0,0.0,12.0,,,,,,,,,,,,,,-1548.22,0.85,69.0,5313.0,-0.04,2.26,7.28,0.22,14.58,21.76,129.0,3.0,9.0,,,,,,,,,,,,,
010660,화천기계,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,40.03,0.78,126.0,6446.0,1.97,0.11,1.29,0.4,15.92,23.38,2145.0,2.0,28.0,,,,,,,,,,,,,,40.03,0.78,12.0,6446.0,1.97,-2.32,0.57,0.4,162.0,23.38,478.0,-11.0,3.0,,,,,,,,,,,,,
104460,디와이피엔에프,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,5.86,0.88,2378.0,15819.0,18.26,7.21,6.4,5.02,26.12,64.78,3963.0,286.0,254.0,,,,,,,,,,,,,,5.86,0.88,-573.0,15819.0,18.26,-11.26,-7.01,5.02,-109.67,64.78,863.0,-97.0,-60.0,,,,,,,,,,,,,
099440,스맥,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-18.08,4.73,-376.0,1435.0,-18.93,-10.94,-13.99,,,209.06,1536.0,-168.0,-215.0,,,,,,,,,,,,,,-18.08,4.73,-333.0,1435.0,-18.93,-48.99,-56.47,,,209.06,402.0,-197.0,-227.0,,,,,,,,,,,,,
089140,넥스턴앤롤코리아,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-3.06,0.24,-710.0,9061.0,-7.13,3.24,-3.33,,,53.21,704.0,23.0,-23.0,,,,,,,,,,,,,,-3.06,0.24,-1315.0,9061.0,-7.13,-9.38,-82.24,,,53.21,217.0,-20.0,-179.0,,,,,,,,,,,,,
195990,에이비프로바이오,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-1.3,1.17,-1718.0,1898.0,-60.38,-29.08,-153.25,,,38.4,319.0,-93.0,-489.0,,,,,,,,,,,,,,-1.3,1.17,-38.0,1898.0,-60.38,-29.56,-17.83,,,38.4,61.0,-18.0,-11.0,,,,,,,,,,,,,
015230,대창단조,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,6.26,0.49,1007.0,12806.0,9.25,10.98,7.94,2.85,15.77,24.29,3463.0,380.0,275.0,,,,,,,,,,,,,,6.26,0.49,224.0,12806.0,9.25,8.52,7.2,2.85,70.86,24.29,876.0,75.0,63.0,,,,,,,,,,,,,
484810,티엑스알로보틱스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-15.33,4.42,-1032.0,3578.0,-35.94,-1.36,-27.03,,,71.49,566.0,-8.0,-153.0,,,,,,,,,,,,,,-15.33,4.42,-837.0,3578.0,-35.94,5.7,-40.1,,,71.49,323.0,18.0,-129.0,,,,,,,,,,,,,
088350,한화생명,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,4.41,0.18,738.0,18466.0,6.51,4.18,3.05,5.3,14.86,974.0,274364.0,11472.0,8363.0,,,,,,,,,,,,,,4.41,0.18,27.0,18466.0,6.51,2.46,0.92,,,974.0,73442.0,1803.0,674.0,,,,,,,,,,,,,
082640,동양생명,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,8.52,0.68,772.0,9599.0,7.08,5.56,3.48,8.83,26.01,2182.12,35764.0,1988.0,1245.0,,,,,,,,,,,,,,8.52,0.68,91.0,9599.0,7.08,5.42,1.56,,,2182.12,9405.0,510.0,146.0,,,,,,,,,,,,,
462980,아이지넷,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,14.74,1.72,141.0,1212.0,18.38,8.53,6.55,,,127.51,390.0,33.0,26.0,,,,,,,,,,,,,,14.74,1.72,99.0,1212.0,18.38,19.13,12.28,,,127.51,148.0,28.0,18.0,,,,,,,,,,,,,
085620,미래에셋생명,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,14.21,0.5,660.0,18762.0,5.22,3.75,2.52,,,1244.75,51884.0,1945.0,1308.0,,,,,,,,,,,,,,14.21,0.5,28.0,18762.0,5.22,2.29,0.45,,,1244.75,12378.0,283.0,55.0,,,,,,,,,,,,,
001040,CJ,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,42.8,1.11,4019.0,155346.0,2.69,5.62,0.32,1.92,77.28,176.0,450188.0,25277.0,1426.0,19.12,1.29,11404.0,169454.0,7.47,6.1,1.77,,,,460100.0,28078.0,8124.0,42.32,1.11,-6554.0,155346.0,2.72,6.0,-5.52,1.92,-47.39,176.0,118709.0,7123.0,-6554.0,122.1,,1785.0,,,5.37,1.28,,,,108186.0,5814.0,1386.0
004800,효성,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,5.82,0.78,19707.0,146168.0,14.35,16.16,17.36,4.36,25.34,88.55,24317.0,3930.0,4221.0,9.99,1.08,17114.0,158306.0,11.26,13.25,11.35,,,,25365.0,3360.0,2880.0,5.82,0.78,7769.0,146168.0,14.35,13.59,26.4,4.36,64.27,88.55,6637.0,902.0,1752.0,,,,,,,,,,,,,
000157,두산2우B,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,220.26,8.94,3546.0,87399.0,4.99,5.37,1.26,0.92,-15.85,169.14,197841.0,10627.0,2495.0,79.0,13.14,19506.0,117273.0,22.5,7.48,3.42,,,,211212.0,15801.0,7213.0,220.26,8.94,-6944.0,87399.0,4.99,4.84,-1.87,0.92,-21.93,169.14,56867.0,2752.0,-1064.0,432.81,,3560.0,,,6.79,2.5,,,,47630.0,3235.0,1190.0
001045,CJ우,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,42.8,1.11,4019.0,155346.0,2.69,5.62,0.32,3.75,77.28,176.0,450188.0,25277.0,1426.0,19.12,1.29,11404.0,169454.0,7.47,6.1,1.77,,,,460100.0,28078.0,8124.0,42.32,1.11,-6554.0,155346.0,2.72,6.0,-5.52,3.75,-47.39,176.0,118709.0,7123.0,-6554.0,122.1,,1785.0,,,5.37,1.28,,,,108186.0,5814.0,1386.0
001740,SK네트웍스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,20.09,0.43,225.0,10430.0,2.44,1.28,0.74,5.53,97.37,148.85,67451.0,863.0,500.0,20.74,0.49,274.0,11698.0,2.79,1.72,0.85,,,,69204.0,1192.0,586.0,20.09,0.43,47.0,10430.0,2.44,0.27,0.63,4.42,374.61,148.85,16195.0,44.0,101.0,107.79,,53.0,,,1.54,0.93,,,,16841.0,260.0,157.0
003555,LG우,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,17.44,0.43,4628.0,186173.0,2.64,12.58,13.79,4.74,64.86,12.03,72525.0,9122.0,10001.0,12.55,0.51,7649.0,189160.0,4.16,20.76,17.84,,,,82478.0,17120.0,14718.0,17.44,0.43,-2308.0,186173.0,2.64,-27.7,-14.84,3.23,-89.28,12.03,15225.0,-4217.0,-2259.0,30.42,,3156.0,,,33.36,34.49,,,,19181.0,6398.0,6615.0
402340,SK스퀘어,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,5.54,1.76,66468.0,209564.0,37.82,84.14,84.34,,,9.01,104556.0,87974.0,88187.0,3.86,2.12,187971.0,342487.0,68.18,478.02,437.24,,,,55230.0,264013.0,241487.0,5.54,1.76,24802.0,209564.0,37.82,91.81,97.1,,,9.01,33747.0,30985.0,32769.0,38.18,,18987.0,,,825.56,,,,,3110.0,25675.0,
000155,두산우,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,220.26,8.94,3546.0,87399.0,4.99,5.37,1.26,0.86,-15.85,169.14,197841.0,10627.0,2495.0,79.0,13.14,19506.0,117273.0,22.5,7.48,3.42,,,,211212.0,15801.0,7213.0,220.26,8.94,-6944.0,87399.0,4.99,4.84,-1.87,0.86,-21.93,169.14,56867.0,2752.0,-1064.0,432.81,,3560.0,,,6.79,2.5,,,,47630.0,3235.0,1190.0
004990,롯데지주,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-4.32,0.33,-6125.0,79142.0,-10.51,1.54,-3.83,4.73,-14.83,144.87,155396.0,2394.0,-5950.0,28.88,,1002.0,,,3.08,0.85,,,,160630.0,4950.0,1360.0,-4.32,0.33,-3440.0,79142.0,-10.51,-2.82,-11.15,4.73,-26.4,144.87,37569.0,-1058.0,-4189.0,89.96,,322.0,,,2.85,,,,,37910.0,1080.0,
000150,두산,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,220.26,8.94,3546.0,87399.0,4.99,5.37,1.26,0.51,94.61,169.14,197841.0,10627.0,2495.0,79.0,13.14,19506.0,117273.0,22.5,7.48,3.42,,,,211212.0,15801.0,7213.0,220.26,8.94,-6944.0,87399.0,4.99,4.84,-1.87,0.51,-48.59,169.14,56867.0,2752.0,-1064.0,432.81,,3560.0,,,6.79,2.5,,,,47630.0,3235.0,1190.0
004150,한솔홀딩스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-208.94,0.23,-15.0,13574.0,-0.11,2.06,0.81,4.21,-879.02,37.79,10983.0,226.0,89.0,10.03,,327.0,,,2.75,,,,,12126.0,334.0,,-208.94,0.23,-475.0,13574.0,-0.11,-0.17,-7.28,4.21,-27.35,37.79,2661.0,-4.0,-194.0,,,,,,,,,,,,,
000880,한화,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,20.72,0.61,3939.0,133067.0,3.3,5.54,2.66,1.35,26.49,497.35,747854.0,41469.0,19916.0,12.55,0.91,10446.0,144816.0,7.72,7.14,3.87,,,,801712.0,57240.0,31002.0,20.72,0.61,-1620.0,133067.0,3.3,1.87,1.1,1.35,-64.41,497.35,211140.0,3953.0,2314.0,59.54,,2202.0,,,6.59,3.77,,,,181978.0,11996.0,6858.0
002020,코오롱,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-4.33,0.38,-11553.0,132398.0,-8.92,1.03,-5.04,1.1,-4.92,207.31,58861.0,605.0,-2966.0,13.05,,4620.0,,,4.62,1.99,,,,65783.0,3038.0,1310.0,-4.33,0.38,-8118.0,132398.0,-8.92,-5.8,-13.01,1.1,-6.97,207.31,15325.0,-888.0,-1994.0,,,,,,6.31,,,,,15806.0,997.0,
002025,코오롱우,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-4.33,0.38,-11553.0,132398.0,-8.92,1.03,-5.04,2.25,4.46,207.31,58861.0,605.0,-2966.0,13.05,,4620.0,,,4.62,1.99,,,,65783.0,3038.0,1310.0,-4.33,0.38,-8118.0,132398.0,-8.92,-5.8,-13.01,2.25,-10.43,207.31,15325.0,-888.0,-1994.0,,,,,,6.31,,,,,15806.0,997.0,
